Variable_1,Variable_2,Pearson,Spearman,Abs_Pearson,Abs_Spearman,N_Par,Clasificacion
Anio,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
Mes,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
ONI,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
VolumenUtilDiarioMasa,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
irca,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
POBLACION TOTAL,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
DENSIDAD POBLACIONAL,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
INDICE DE DESEMPENO INSTITUCIONAL,COBERTURA DE ACUEDUCTO URBANO,,,,,48,No calculable
INDICE DE DESEMPENO INSTITUCIONAL,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,48,No calculable
INDICE DE DESEMPENO INSTITUCIONAL,Nivel_Minimo,,,,,0,No calculable
INDICE DE DESEMPENO INSTITUCIONAL,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),,,,,0,No calculable
ACCESO A AGUA POTABLE ADECUADO,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
COBERTURA DE ACUEDUCTO URBANO,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
COBERTURA DE ACUEDUCTO URBANO,CALIDAD DEL AGUA,,,,,96,No calculable
COBERTURA DE ACUEDUCTO URBANO,AGUAS RESIDUALES TRATADAS,,,,,96,No calculable
COBERTURA DE ACUEDUCTO RURAL,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
COBERTURA DE ALCANTARILLADO URBANO,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
COBERTURA DE ALCANTARILLADO RURAL,CONTINUIDAD DE ACUEDUCTO URBANO,,,,,96,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,CALIDAD DEL AGUA,,,,,96,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,AGUAS RESIDUALES TRATADAS,,,,,96,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,Nivel_Minimo,,,,,0,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,CONDUCTIVIDAD ELECTRICA,,,,,9,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,DEMANDA BIOQUIMICA DE OXIGENO (DBO5),,,,,2,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,DEMANDA QUIMICA DE OXIGENO (DQO),,,,,9,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,FOSFORO TOTAL,,,,,9,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,NITROGENO TOTAL,,,,,9,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,OXIGENO DISUELTO (OD),,,,,9,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,SOLIDOS SUSPENDIDOS TOTALES,,,,,9,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,TEMPERATURA,,,,,9,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,TURBIDEZ,,,,,6,No calculable
CONTINUIDAD DE ACUEDUCTO URBANO,pH,,,,,9,No calculable
CALIDAD DEL AGUA,Nivel_Minimo,,,,,0,No calculable
AGUAS RESIDUALES TRATADAS,Nivel_Minimo,,,,,0,No calculable
Nivel_Minimo,NITROGENO TOTAL,,,,,0,No calculable
