FechaPublicacion,Fecha,CodigoEmbalse,RegionHidrologica,CapacidadUtilMasa,VolumenUtilDiarioMasa,VolumenTotalMasa,VertimientosMasa
2023-09-25,2022-09-29,SALVAJIN,Valle,714740000,151530000,245170000,0
2023-09-25,2022-09-29,PUNCHINA,Antioquia,43920000,30990000,44910000,0
2023-09-25,2022-09-29,ESMERALD,Oriente,582920000,553812000,574522000,0
2023-09-25,2022-09-29,CHUZA,Oriente,215190000,154665000,164765000,0
2023-09-25,2022-09-29,PORCE2,Antioquia,85880000,50782000,89572000,6527606
2023-12-19,2019-05-04,SALVAJIN,Valle,714740000,476860000,570500000,0
2023-12-19,2019-05-04,PRADO,Centro,420660000,403550000,733570000,0
2023-12-19,2019-05-04,SANLOREN,Antioquia,161860000,69180000,86380000,0
2023-12-19,2019-05-04,BETANIA,Centro,755980000,614190000,1058260000,0
2023-12-19,2019-05-04,MIEL1,Caldas,441380000,305160000,355080000,0
2023-12-19,2019-05-04,ELQUIMBO,Centro,2360260000,1050960000,1496400000,0
2023-12-19,2019-05-04,TRONERAS,Antioquia,21900000,7221000,15861000,0
2023-12-19,2019-05-04,ALTOANCH,Valle,31780000,0,6720000,0
2023-12-19,2019-05-04,RIOGRAN2,Antioquia,137060000,101434000,150244000,0
2023-12-19,2019-05-04,PUNCHINA,Antioquia,48390000,6160000,14360000,0
2023-12-19,2019-05-04,GUAVIO,Oriente,764340000,187317000,205027000,0
2023-12-19,2019-05-04,PENOL,Antioquia,1044020000,662262000,740092000,0
2023-12-19,2019-05-04,CHUZA,Oriente,215190000,95266000,105366000,0
2023-12-19,2019-05-04,URRA1,Caribe,1237910000,468890000,825100000,0
2023-12-19,2019-05-04,PORCE2,Antioquia,88820000,42538000,82738000,0
2023-12-19,2019-05-04,ESMERALD,Oriente,587590000,59287000,82587000,0
2023-12-19,2019-05-04,CALIMA1,Valle,424660000,243770000,349290000,0
2023-12-19,2019-05-04,AGREGADO_BOGOTA,Centro,825890000,307583000,307583000,0
2023-12-19,2019-05-04,PLAYAS,Antioquia,49160000,30804000,50734000,0
2023-12-19,2019-05-04,SOGAMOSO,Centro,2756310000,1793930000,2375520000,0
2023-12-19,2019-05-04,MUNA,Centro,12640000,7530000,7580000,0
2023-12-19,2019-05-04,MIRAFLOR,Antioquia,96580000,29010000,34650000,0
2023-12-19,2019-05-04,PORCE3,Antioquia,130870000,79856000,109626000,0
2023-12-19,2019-05-04,AGREGADO_SIN,Colombia,13327990000,7042758000,9763268000,0
2026-05-19,2026-03-07,PUNCHINA,Antioquia,43960000,25650000,39630000,0
2026-05-19,2026-03-07,SANLOREN,Antioquia,161510000,127500000,144360000,0
2026-05-19,2026-03-07,ITUANGO,Antioquia,132000000,130400000,1429400000,39185860
2026-05-19,2026-03-07,MIRAFLOR,Antioquia,137120000,128800000,134120000,0
2026-05-19,2026-03-07,PENOL,Antioquia,1042180000,883020000,960860000,0
2026-05-19,2026-03-07,PLAYAS,Antioquia,48020000,48300000,67870000,430
2026-05-19,2026-03-07,PORCE2,Antioquia,85880000,35350000,74140000,0
2026-05-19,2026-03-07,PORCE3,Antioquia,131830000,64400000,93850000,0
2026-05-19,2026-03-07,RIOGRAN2,Antioquia,137620000,124850000,172490000,0
2026-05-19,2026-03-07,TRONERAS,Antioquia,19200000,8500000,16950000,0
2026-05-19,2026-03-07,MIEL1,Caldas,441790000,357330000,405340000,0
2026-05-19,2026-03-07,URRA1,Caribe,1213370000,953160000,1307170000,0
2026-05-19,2026-03-07,SOGAMOSO,Centro,2650650000,2516500000,3072340000,0
2026-05-19,2026-03-07,PRADO,Centro,653070000,422290000,750110000,0
2026-05-19,2026-03-07,BETANIA,Centro,723600000,537990000,986180000,0
2026-05-19,2026-03-07,ELQUIMBO,Centro,2295040000,1408920000,1873740000,0
2026-05-19,2026-03-07,MUNA,Centro,12330000,8130000,8210000,0
2026-05-19,2026-03-07,ESMERALD,Oriente,460780000,263250000,330950000,0
2026-05-19,2026-03-07,CHUZA,Oriente,218110000,82360000,92680000,0
2026-05-19,2026-03-07,GUAVIO,Oriente,529770000,339420000,582180000,0
2026-05-19,2026-03-07,ALTOANCH,Valle,32060000,6600000,12920000,0
2026-05-19,2026-03-07,CALIMA1,Valle,424940000,410020000,514380000,0
2026-05-19,2026-03-07,SALVAJIN,Valle,715770000,469520000,560970000,0
2026-05-19,2026-03-07,AGREGADO,Centro,896490000,514980000,514980000,0
2023-12-19,2019-12-20,ESMERALD,Oriente,587590000,105518000,128818000,0
2023-12-19,2019-12-20,BETANIA,Centro,755980000,636000000,1080070000,0
2023-12-19,2019-12-20,PUNCHINA,Antioquia,41890000,32660000,47360000,0
2023-12-19,2019-12-20,SALVAJIN,Valle,714740000,418710000,512350000,0
2023-12-19,2019-12-20,GUAVIO,Oriente,764340000,675852000,693562000,0
2023-12-19,2019-12-20,PENOL,Antioquia,1044020000,767880000,845710000,0
2023-12-19,2019-12-20,PRADO,Centro,427220000,449660000,780450000,0
2023-12-19,2019-12-20,MIRAFLOR,Antioquia,96580000,71588000,77228000,0
2023-12-19,2019-12-20,ALTOANCH,Valle,31780000,2190000,8910000,0
2023-12-19,2019-12-20,ELQUIMBO,Centro,2360260000,1736600000,2182040000,0
2023-12-19,2019-12-20,AGREGADO_SIN,Colombia,13315920000,9972964000,12696224000,0
2023-12-19,2019-12-20,TRONERAS,Antioquia,21900000,4605000,13245000,0
2023-12-19,2019-12-20,RIOGRAN2,Antioquia,138780000,118849000,166779000,0
2023-12-19,2019-12-20,CALIMA1,Valle,424660000,342390000,447910000,0
2023-12-19,2019-12-20,CHUZA,Oriente,215190000,162734000,172834000,0
2023-12-19,2019-12-20,MUNA,Centro,12640000,6440000,6490000,0
2023-12-19,2019-12-20,URRA1,Caribe,1237910000,1171090000,1527300000,0
2023-12-19,2019-12-20,PLAYAS,Antioquia,49160000,24625000,44555000,0
2023-12-19,2019-12-20,SANLOREN,Antioquia,161860000,143130000,160330000,0
2023-12-19,2019-12-20,PORCE3,Antioquia,130870000,56766000,86536000,0
2023-12-19,2019-12-20,MIEL1,Caldas,427530000,379780000,426060000,0
2023-12-19,2019-12-20,AGREGADO_BOGOTA,Centro,825890000,379739000,379739000,0
2023-12-19,2019-12-20,PORCE2,Antioquia,88820000,44388000,84588000,0
2023-12-19,2019-12-20,SOGAMOSO,Centro,2756310000,2241770000,2823360000,0
2023-12-19,2020-10-11,PUNCHINA,Antioquia,43920000,25550000,39470000,0
2023-12-19,2020-10-11,SOGAMOSO,Centro,2756310000,1464220000,2045810000,0
2023-12-19,2020-10-11,CHUZA,Oriente,215190000,218610000,228710000,0
2023-12-19,2020-10-11,RIOGRAN2,Antioquia,138780000,98057000,145987000,0
2023-12-19,2020-10-11,AGREGADO_BOGOTA,Centro,825890000,317473000,317473000,0
2023-12-19,2020-10-11,GUAVIO,Oriente,764340000,646530000,664240000,0
2023-12-19,2020-10-11,MIRAFLOR,Antioquia,96580000,51421000,57061000,0
2023-12-19,2020-10-11,PENOL,Antioquia,1044020000,897436000,975266000,0
2023-12-19,2020-10-11,ALTOANCH,Valle,31780000,1370000,8090000,0
2023-12-19,2020-10-11,PLAYAS,Antioquia,49160000,47203000,67133000,0
2023-12-19,2020-10-11,PORCE3,Antioquia,131300000,72820000,102290000,6710256
2023-12-19,2020-10-11,PORCE2,Antioquia,88820000,48122000,88322000,0
2023-12-19,2020-10-11,MUNA,Centro,12640000,6670000,6720000,0
2023-12-19,2020-10-11,AGREGADO_SIN,Colombia,13294080000,8322341000,11053361000,6710256
2023-12-19,2020-10-11,SALVAJIN,Valle,714740000,16230000,109870000,0
2023-12-19,2020-10-11,PRADO,Centro,427220000,107020000,437810000,0
2023-12-19,2020-10-11,BETANIA,Centro,736350000,598886000,1054386000,0
2023-12-19,2020-10-11,MIEL1,Caldas,427530000,317690000,363970000,0
2023-12-19,2020-10-11,CALIMA1,Valle,424660000,259150000,364670000,0
2023-12-19,2020-10-11,SANLOREN,Antioquia,161860000,149360000,166560000,0
2023-12-19,2020-10-11,URRA1,Caribe,1237910000,958420000,1314630000,0
2023-12-19,2020-10-11,TRONERAS,Antioquia,21900000,17480000,26120000,0
2023-12-19,2020-10-11,ELQUIMBO,Centro,2360260000,1556416000,2001856000,0
2023-12-19,2020-10-11,ESMERALD,Oriente,582920000,446207000,466917000,0
2023-09-24,2022-07-12,SOGAMOSO,Centro,2694230000,2660380000,3225010000,0
2023-09-24,2022-07-12,SALVAJIN,Valle,714740000,588880000,682520000,0
2023-09-24,2022-07-12,AGREGADO_SIN,Colombia,13238950000,11675390000,14402390000,21706827
2023-09-24,2022-07-12,PUNCHINA,Antioquia,43920000,22710000,36630000,0
2023-09-24,2022-07-12,RIOGRAN2,Antioquia,138780000,140784000,188714000,533952
2023-09-24,2022-07-12,PENOL,Antioquia,1044020000,1054421000,1132251000,354240
2023-09-24,2022-07-12,ALTOANCH,Valle,31780000,10690000,17410000,0
2023-09-24,2022-07-12,SANLOREN,Antioquia,161510000,133780000,150640000,0
2023-09-24,2022-07-12,TRONERAS,Antioquia,19200000,18676000,27126000,56074
2023-09-24,2022-07-12,URRA1,Caribe,1213370000,1091600000,1445610000,0
2023-09-24,2022-07-12,PLAYAS,Antioquia,49160000,52900000,72830000,2563661
2023-09-24,2022-07-12,PORCE3,Antioquia,131300000,42156000,71626000,0
2023-09-24,2022-07-12,BETANIA,Centro,736350000,540757000,996257000,0
2023-09-24,2022-07-12,ELQUIMBO,Centro,2295040000,2076698000,2541518000,18198900
2023-09-24,2022-07-12,MUNA,Centro,12330000,11421000,11501000,0
2023-09-24,2022-07-12,MIEL1,Caldas,427530000,370180000,416460000,0
2023-09-24,2022-07-12,PORCE2,Antioquia,85880000,51632000,90422000,0
2023-09-24,2022-07-12,PRADO,Centro,427220000,452680000,783470000,0
2023-09-24,2022-07-12,CHUZA,Oriente,215190000,144406000,154506000,0
2023-09-24,2022-07-12,ESMERALD,Oriente,582920000,405609000,426319000,0
2023-09-24,2022-07-12,GUAVIO,Oriente,756830000,740512000,756212000,0
2023-09-24,2022-07-12,MIRAFLOR,Antioquia,137120000,122130000,127450000,0
2023-09-24,2022-07-12,CALIMA1,Valle,424660000,410580000,516100000,0
2023-09-24,2022-07-12,AGREGADO_BOGOTA,Centro,895870000,531808000,531808000,0
2023-12-19,2021-10-31,MUNA,Centro,11770000,10661000,10741000,0
2023-12-19,2021-10-31,PORCE2,Antioquia,88820000,69181000,109381000,15552000
2023-12-19,2021-10-31,PUNCHINA,Antioquia,43920000,46100000,60020000,9891936
2023-12-19,2021-10-31,RIOGRAN2,Antioquia,138780000,145985000,193915000,2561674
2023-12-19,2021-10-31,ALTOANCH,Valle,31780000,8510000,15230000,0
2023-12-19,2021-10-31,PLAYAS,Antioquia,49160000,57948000,77878000,12076301
2023-12-19,2021-10-31,URRA1,Caribe,1237910000,1039120000,1395330000,0
2023-12-19,2021-10-31,SOGAMOSO,Centro,2694230000,2646460000,3211090000,42023311
2023-12-19,2021-10-31,PENOL,Antioquia,1044020000,1064345000,1142175000,2189722
2023-12-19,2021-10-31,PORCE3,Antioquia,131300000,72159000,101629000,0
2023-12-19,2021-10-31,TRONERAS,Antioquia,21900000,25946000,34586000,2575152
2023-12-19,2021-10-31,SALVAJIN,Valle,714740000,184580000,278220000,0
2023-12-19,2021-10-31,MIEL1,Caldas,427530000,357690000,403970000,0
2023-12-19,2021-10-31,ESMERALD,Oriente,582920000,576119000,596829000,0
2023-12-19,2021-10-31,BETANIA,Centro,736350000,527990000,983490000,0
2023-12-19,2021-10-31,GUAVIO,Oriente,756830000,749981000,765681000,6458400
2023-12-19,2021-10-31,AGREGADO_SIN,Colombia,13158400000,10256098000,12987558000,96044742
2023-12-19,2021-10-31,CALIMA1,Valle,424660000,349650000,455170000,0
2023-12-19,2021-10-31,PRADO,Centro,427220000,230620000,561410000,0
2023-12-19,2021-10-31,CHUZA,Oriente,215190000,193090000,203190000,0
2023-12-19,2021-10-31,AGREGADO_BOGOTA,Centro,825890000,469526000,469526000,0
2023-12-19,2021-10-31,MIRAFLOR,Antioquia,96580000,92307000,97947000,0
2023-12-19,2021-10-31,SANLOREN,Antioquia,161860000,165140000,182340000,1950048
2023-12-19,2021-10-31,ELQUIMBO,Centro,2295040000,1172990000,1637810000,7224598
2023-12-19,2020-12-24,SALVAJIN,Valle,714740000,378220000,471860000,0
2023-12-19,2020-12-24,PORCE2,Antioquia,88820000,42920000,83120000,0
2023-12-19,2020-12-24,CALIMA1,Valle,424660000,251070000,356590000,0
2023-12-19,2020-12-24,RIOGRAN2,Antioquia,138780000,119258000,167188000,0
2023-12-19,2020-12-24,ESMERALD,Oriente,582920000,460066000,480776000,0
2023-12-19,2020-12-24,GUAVIO,Oriente,764340000,583856000,601566000,0
2023-12-19,2020-12-24,CHUZA,Oriente,215190000,168659000,178759000,0
2023-12-19,2020-12-24,PRADO,Centro,427220000,366470000,697260000,0
2023-12-19,2020-12-24,MIRAFLOR,Antioquia,96580000,77462000,83102000,0
2023-12-19,2020-12-24,MIEL1,Caldas,427530000,411500000,457780000,0
2023-12-19,2020-12-24,URRA1,Caribe,1237910000,1161820000,1518030000,0
2023-12-19,2020-12-24,PENOL,Antioquia,1044020000,983608000,1061438000,0
2023-12-19,2020-12-24,MUNA,Centro,12640000,7410000,7460000,0
2023-12-19,2020-12-24,TRONERAS,Antioquia,21900000,10559000,19199000,0
2023-12-19,2020-12-24,PORCE3,Antioquia,131300000,92705000,122175000,0
2023-12-19,2020-12-24,AGREGADO_SIN,Colombia,13232000000,9881151000,12595211000,481075
2023-12-19,2020-12-24,ALTOANCH,Valle,31780000,11110000,17830000,0
2023-12-19,2020-12-24,PLAYAS,Antioquia,49160000,51618000,71548000,481075
2023-12-19,2020-12-24,PUNCHINA,Antioquia,43920000,14290000,28210000,0
2023-12-19,2020-12-24,BETANIA,Centro,736350000,581983000,1037483000,0
2023-12-19,2020-12-24,ELQUIMBO,Centro,2360260000,1214775000,1660215000,0
2023-12-19,2020-12-24,SANLOREN,Antioquia,161860000,137680000,154880000,0
2023-12-19,2020-12-24,SOGAMOSO,Centro,2694230000,2423320000,2987950000,0
2023-12-19,2020-12-24,AGREGADO_BOGOTA,Centro,825890000,330792000,330792000,0
2023-12-19,2021-06-27,CALIMA1,Valle,424660000,414440000,519960000,0
2023-12-19,2021-06-27,AGREGADO_BOGOTA,Centro,825890000,377231000,377231000,0
2023-12-19,2021-06-27,SOGAMOSO,Centro,2694230000,2682610000,3247240000,21716690
2023-12-19,2021-06-27,RIOGRAN2,Antioquia,138780000,147706000,195636000,4145213
2023-12-19,2021-06-27,PORCE2,Antioquia,88820000,56297000,96497000,14558400
2023-12-19,2021-06-27,MIRAFLOR,Antioquia,96580000,91553000,97193000,0
2023-12-19,2021-06-27,ESMERALD,Oriente,582920000,482932000,503642000,0
2023-12-19,2021-06-27,SANLOREN,Antioquia,161860000,169790000,186990000,5793984
2023-12-19,2021-06-27,ELQUIMBO,Centro,2295040000,2239203000,2704023000,0
2023-12-19,2021-06-27,PLAYAS,Antioquia,49160000,56595000,76525000,9763459
2023-12-19,2021-06-27,PORCE3,Antioquia,131300000,85742000,115212000,12101184
2023-12-19,2021-06-27,MUNA,Centro,12640000,12090000,12140000,0
2023-12-19,2021-06-27,SALVAJIN,Valle,714740000,641430000,735070000,0
2023-12-19,2021-06-27,TRONERAS,Antioquia,21900000,24248000,32888000,2366410
2023-12-19,2021-06-27,PRADO,Centro,427220000,497610000,828400000,0
2023-12-19,2021-06-27,BETANIA,Centro,736350000,547359000,1002859000,0
2023-12-19,2021-06-27,CHUZA,Oriente,215190000,173064000,183164000,0
2023-12-19,2021-06-27,PENOL,Antioquia,1044020000,1077408000,1155238000,4810061
2023-12-19,2021-06-27,ALTOANCH,Valle,31780000,16470000,23190000,0
2023-12-19,2021-06-27,URRA1,Caribe,1237910000,1026630000,1382840000,0
2023-12-19,2021-06-27,AGREGADO_SIN,Colombia,13166780000,11984658000,14718098000,75255401
2023-12-19,2021-06-27,MIEL1,Caldas,427530000,409540000,455820000,0
2023-12-19,2021-06-27,PUNCHINA,Antioquia,43920000,13880000,27800000,0
2023-12-19,2021-06-27,GUAVIO,Oriente,764340000,740830000,758540000,4944240
2023-09-24,2022-02-27,ALTOANCH,Valle,31780000,16940000,23660000,0
2023-09-24,2022-02-27,RIOGRAN2,Antioquia,138780000,82657000,130587000,0
2023-09-24,2022-02-27,GUAVIO,Oriente,756830000,421984000,437684000,0
2023-09-24,2022-02-27,ELQUIMBO,Centro,2295040000,983121000,1447941000,0
2023-09-24,2022-02-27,CHUZA,Oriente,215190000,86004000,96104000,0
2023-09-24,2022-02-27,PORCE3,Antioquia,131300000,60391000,89861000,0
2023-09-24,2022-02-27,AGREGADO_BOGOTA,Centro,825890000,425688000,425688000,0
2023-09-24,2022-02-27,SANLOREN,Antioquia,161510000,80040000,96900000,0
2023-09-24,2022-02-27,MIRAFLOR,Antioquia,137120000,75730000,81050000,0
2023-09-24,2022-02-27,SOGAMOSO,Centro,2694230000,1369750000,1934380000,0
2023-09-24,2022-02-27,CALIMA1,Valle,424660000,307830000,413350000,0
2023-09-24,2022-02-27,SALVAJIN,Valle,714740000,286670000,380310000,0
2023-09-24,2022-02-27,AGREGADO_SIN,Colombia,13193510000,7623257000,10352457000,0
2023-09-24,2022-02-27,PLAYAS,Antioquia,49160000,46786000,66716000,0
2023-09-24,2022-02-27,PENOL,Antioquia,1044020000,837011000,914841000,0
2023-09-24,2022-02-27,MIEL1,Caldas,427530000,346300000,392580000,0
2023-09-24,2022-02-27,PRADO,Centro,427220000,368000000,698790000,0
2023-09-24,2022-02-27,PORCE2,Antioquia,85880000,42235000,81025000,0
2023-09-24,2022-02-27,TRONERAS,Antioquia,19200000,9730000,18180000,0
2023-09-24,2022-02-27,MUNA,Centro,12330000,10244000,10324000,0
2023-09-24,2022-02-27,PUNCHINA,Antioquia,43920000,31900000,45820000,0
2023-09-24,2022-02-27,BETANIA,Centro,736350000,660054000,1115554000,0
2023-09-24,2022-02-27,URRA1,Caribe,1237910000,823820000,1180030000,0
2023-09-24,2022-02-27,ESMERALD,Oriente,582920000,250372000,271082000,0
2023-12-19,2020-09-26,AGREGADO_SIN,Colombia,13294080000,8769403000,11500423000,492826
2023-12-19,2020-09-26,ELQUIMBO,Centro,2360260000,1629040000,2074480000,0
2023-12-19,2020-09-26,SALVAJIN,Valle,714740000,74760000,168400000,0
2023-12-19,2020-09-26,CALIMA1,Valle,424660000,256150000,361670000,0
2023-12-19,2020-09-26,PENOL,Antioquia,1044020000,848615000,926445000,0
2023-12-19,2020-09-26,MUNA,Centro,12640000,6100000,6150000,0
2023-12-19,2020-09-26,ALTOANCH,Valle,31780000,8730000,15450000,0
2023-12-19,2020-09-26,AGREGADO_BOGOTA,Centro,825890000,324206000,324206000,0
2023-12-19,2020-09-26,TRONERAS,Antioquia,21900000,16038000,24678000,0
2023-12-19,2020-09-26,RIOGRAN2,Antioquia,138780000,99243000,147173000,0
2023-12-19,2020-09-26,ESMERALD,Oriente,582920000,449729000,470439000,0
2023-12-19,2020-09-26,SOGAMOSO,Centro,2756310000,1597610000,2179200000,0
2023-12-19,2020-09-26,MIEL1,Caldas,427530000,359090000,405370000,0
2023-12-19,2020-09-26,PLAYAS,Antioquia,49160000,49856000,69786000,492826
2023-12-19,2020-09-26,SANLOREN,Antioquia,161860000,147400000,164600000,0
2023-12-19,2020-09-26,PORCE2,Antioquia,88820000,63956000,104156000,0
2023-12-19,2020-09-26,MIRAFLOR,Antioquia,96580000,44495000,50135000,0
2023-12-19,2020-09-26,PORCE3,Antioquia,131300000,109886000,139356000,0
2023-12-19,2020-09-26,PRADO,Centro,427220000,161850000,492640000,0
2023-12-19,2020-09-26,GUAVIO,Oriente,764340000,650068000,667778000,0
2023-12-19,2020-09-26,PUNCHINA,Antioquia,43920000,30540000,44460000,0
2023-12-19,2020-09-26,CHUZA,Oriente,215190000,208225000,218325000,0
2023-12-19,2020-09-26,URRA1,Caribe,1237910000,1053400000,1409610000,0
2023-12-19,2020-09-26,BETANIA,Centro,736350000,580416000,1035916000,0
2023-12-19,2019-12-16,BETANIA,Centro,755980000,655460000,1099530000,0
2023-12-19,2019-12-16,CHUZA,Oriente,215190000,169226000,179326000,0
2023-12-19,2019-12-16,ALTOANCH,Valle,31780000,6310000,13030000,0
2023-12-19,2019-12-16,ESMERALD,Oriente,587590000,143128000,166428000,0
2023-12-19,2019-12-16,ELQUIMBO,Centro,2360260000,1782960000,2228400000,0
2023-12-19,2019-12-16,PENOL,Antioquia,1044020000,762403000,840233000,0
2023-12-19,2019-12-16,MUNA,Centro,12640000,7470000,7520000,0
2023-12-19,2019-12-16,PUNCHINA,Antioquia,41890000,30870000,45570000,0
2023-12-19,2019-12-16,TRONERAS,Antioquia,21900000,6212000,14852000,0
2023-12-19,2019-12-16,PLAYAS,Antioquia,49160000,38756000,58686000,0
2023-12-19,2019-12-16,PORCE3,Antioquia,130870000,60918000,90688000,0
2023-12-19,2019-12-16,SOGAMOSO,Centro,2756310000,2215270000,2796860000,0
2023-12-19,2019-12-16,CALIMA1,Valle,424660000,349650000,455170000,0
2023-12-19,2019-12-16,RIOGRAN2,Antioquia,138780000,121692000,169622000,0
2023-12-19,2019-12-16,PRADO,Centro,427220000,452860000,783650000,0
2023-12-19,2019-12-16,GUAVIO,Oriente,764340000,672840000,690550000,0
2023-12-19,2019-12-16,MIRAFLOR,Antioquia,96580000,70917000,76557000,0
2023-12-19,2019-12-16,URRA1,Caribe,1237910000,1160700000,1516910000,0
2023-12-19,2019-12-16,SALVAJIN,Valle,714740000,413490000,507130000,0
2023-12-19,2019-12-16,AGREGADO_BOGOTA,Centro,825890000,381535000,381535000,0
2023-12-19,2019-12-16,AGREGADO_SIN,Colombia,13315920000,10064655000,12787915000,0
2023-12-19,2019-12-16,SANLOREN,Antioquia,161860000,131690000,148890000,0
2023-12-19,2019-12-16,PORCE2,Antioquia,88820000,50758000,90958000,0
2023-12-19,2019-12-16,MIEL1,Caldas,427530000,379540000,425820000,0
2023-09-24,2022-01-01,GUAVIO,Oriente,756830000,672257000,687957000,0
2023-09-24,2022-01-01,SALVAJIN,Valle,714740000,272110000,365750000,0
2023-09-24,2022-01-01,PRADO,Centro,427220000,387640000,718430000,0
2023-09-24,2022-01-01,BETANIA,Centro,736350000,611380000,1066880000,0
2023-09-24,2022-01-01,TRONERAS,Antioquia,19200000,10015000,18465000,0
2023-09-24,2022-01-01,CHUZA,Oriente,215190000,137259000,147359000,0
2023-09-24,2022-01-01,ELQUIMBO,Centro,2295040000,1240925000,1705745000,0
2023-09-24,2022-01-01,PENOL,Antioquia,1044020000,1003644000,1081474000,0
2023-09-24,2022-01-01,SOGAMOSO,Centro,2694230000,2518810000,3083440000,0
2023-09-24,2022-01-01,MIEL1,Caldas,427530000,428390000,474670000,535680
2023-09-24,2022-01-01,AGREGADO_SIN,Colombia,13154220000,10301675000,13030875000,535680
2023-09-24,2022-01-01,URRA1,Caribe,1237910000,1060040000,1416250000,0
2023-09-24,2022-01-01,PORCE2,Antioquia,85880000,62700000,101490000,0
2023-09-24,2022-01-01,MIRAFLOR,Antioquia,97830000,92094000,97414000,0
2023-09-24,2022-01-01,CALIMA1,Valle,424660000,378030000,483550000,0
2023-09-24,2022-01-01,SANLOREN,Antioquia,161510000,145710000,162570000,0
2023-09-24,2022-01-01,PORCE3,Antioquia,131300000,75963000,105433000,0
2023-09-24,2022-01-01,PLAYAS,Antioquia,49160000,45062000,64992000,0
2023-09-24,2022-01-01,MUNA,Centro,12330000,8466000,8546000,0
2023-09-24,2022-01-01,ESMERALD,Oriente,582920000,496642000,517352000,0
2023-09-24,2022-01-01,AGREGADO_BOGOTA,Centro,825890000,464540000,464540000,0
2023-09-24,2022-01-01,RIOGRAN2,Antioquia,138780000,133208000,181138000,0
2023-09-24,2022-01-01,PUNCHINA,Antioquia,43920000,37300000,51220000,0
2023-09-24,2022-01-01,ALTOANCH,Valle,31780000,19490000,26210000,0
2023-11-18,2023-11-17,PLAYAS,Antioquia,48020000,45198000,64768000,0
2023-11-18,2023-11-17,SOGAMOSO,Centro,2694230000,2601180000,3165810000,0
2023-11-18,2023-11-17,ITUANGO,Antioquia,522000000,122919000,1421919000,15937430
2023-11-18,2023-11-17,GUAVIO,Oriente,529770000,452323000,695083000,0
2023-11-18,2023-11-17,AGREGADO_SIN,Colombia,13759940000,10252175000,14501135000,15937430
