ONI,PORCENTAJE DE LA POBLACION CON ACCESO A METODOS DE SANEAMIENTO ADECUADOS,Precipitacion_mm,Radiacion_Solar,irca,Humedad_Relativa,Temp_Min_C,Mes,Velocidad_Viento,VolumenUtilDiarioMasa
-0.20123203285420943,0.0,-0.7725768321513005,-0.3594132029339839,1.6874999999999998,-0.8438395415472755,-0.1339229311433984,-1.0,-0.05555555555555561,
0.06981519507186859,0.0,-0.84822695035461,1.3374083129584355,1.6874999999999998,-1.7234957020057278,0.4598862918509159,-0.8181818181818182,0.7500000000000001,
0.11909650924024642,0.0,0.5834515366430262,-0.6430317848410741,1.6874999999999998,-0.43409742120343625,0.7984838913455462,-0.6363636363636364,-0.5555555555555558,
0.2833675564681725,0.0,0.03498817966903083,0.17848410757946293,1.6874999999999998,-0.7679083094555849,0.3158559696778268,-0.45454545454545453,-0.16666666666666682,
0.3983572895277207,0.0,0.8236406619385344,0.1198044009779955,1.6874999999999998,-0.435530085959884,0.3108022741629817,-0.2727272727272727,-0.3333333333333333,
0.3326488706365503,0.0,0.1617021276595746,-0.32518337408312803,1.6874999999999998,-0.5186246418338092,0.16171825647504748,-0.09090909090909091,-0.11111111111111122,
0.25051334702258726,0.0,-0.5513002364066194,0.08557457212714138,1.6874999999999998,-0.9555873925501409,0.1339229311433984,0.09090909090909091,1.111111111111111,
-0.07802874743326489,0.0,-0.10307328605200947,0.5941320293398544,1.6874999999999998,-1.1905444126074474,0.11623499684144048,0.2727272727272727,0.05555555555555561,
-0.3080082135523614,0.0,-0.45862884160756506,0.6772616136919317,1.6874999999999998,-1.202005730659023,0.0,0.45454545454545453,0.027777777777777804,
-0.406570841889117,0.0,0.35839243498817985,-0.1687041564792169,1.6874999999999998,-0.7406876790830923,0.43209096651926726,0.6363636363636364,-0.08333333333333341,
-0.7268993839835729,0.0,0.5702127659574469,-0.0024449877750606364,1.6874999999999998,-0.002865329512891375,0.510423246999368,0.8181818181818182,-0.5000000000000001,
